error_mean error_std nr_incoherent_ffl nr_neg_feed
1.074000000000000021e+01 1.091970695577495931e+00 1.600000000000000000e+01 2.100000000000000000e+01
1.035999999999999943e+01 9.112628599915613137e-01 3.200000000000000000e+01 2.200000000000000000e+01
1.061999999999999922e+01 9.357350052231667714e-01 4.000000000000000000e+01 1.900000000000000000e+01
1.059999999999999964e+01 1.183215956619923404e+00 3.900000000000000000e+01 3.400000000000000000e+01
9.160000000000000142e+00 9.024411338142781513e-01 1.300000000000000000e+01 8.000000000000000000e+00
1.151999999999999957e+01 1.268700122172296441e+00 1.800000000000000000e+01 2.700000000000000000e+01
9.640000000000000568e+00 8.662563131083085288e-01 1.400000000000000000e+01 1.200000000000000000e+01
8.759999999999999787e+00 6.800000000000000488e-01 7.000000000000000000e+00 4.000000000000000000e+00
9.759999999999999787e+00 1.273734666247252623e+00 2.800000000000000000e+01 7.000000000000000000e+00
1.058000000000000007e+01 1.021567423129770669e+00 2.900000000000000000e+01 2.500000000000000000e+01
8.919999999999999929e+00 8.447484832777150121e-01 2.200000000000000000e+01 5.000000000000000000e+00
1.075999999999999979e+01 1.364697768738558414e+00 1.600000000000000000e+01 1.200000000000000000e+01
1.077999999999999936e+01 1.005783276854412600e+00 8.000000000000000000e+00 1.200000000000000000e+01
1.072000000000000064e+01 1.059056183589898170e+00 1.000000000000000000e+00 1.000000000000000000e+01
9.960000000000000853e+00 1.248358922746178656e+00 4.000000000000000000e+00 4.000000000000000000e+00
9.640000000000000568e+00 9.329523031752480211e-01 1.900000000000000000e+01 2.000000000000000000e+01
1.027999999999999936e+01 1.327252801842964569e+00 2.200000000000000000e+01 6.000000000000000000e+00
1.156000000000000050e+01 1.313925416452547346e+00 4.700000000000000000e+01 3.900000000000000000e+01
8.820000000000000284e+00 9.937806599043875755e-01 9.000000000000000000e+00 1.500000000000000000e+01
9.740000000000000213e+00 9.340235543068493573e-01 1.400000000000000000e+01 2.300000000000000000e+01
9.699999999999999289e+00 1.063014581273465042e+00 1.200000000000000000e+01 2.500000000000000000e+01
1.098000000000000043e+01 1.067520491606601452e+00 1.500000000000000000e+01 2.500000000000000000e+01
9.199999999999999289e+00 9.797958971132711969e-01 2.100000000000000000e+01 1.500000000000000000e+01
1.053999999999999915e+01 9.425497334358543533e-01 2.500000000000000000e+01 3.200000000000000000e+01
8.839999999999999858e+00 6.437390775772432461e-01 1.300000000000000000e+01 1.600000000000000000e+01
9.759999999999999787e+00 1.087382177525455074e+00 1.300000000000000000e+01 1.300000000000000000e+01
9.640000000000000568e+00 9.112628599915613137e-01 1.900000000000000000e+01 1.900000000000000000e+01
1.024000000000000021e+01 1.463693957082559116e+00 1.900000000000000000e+01 2.700000000000000000e+01
9.380000000000000782e+00 1.074988372030134975e+00 5.000000000000000000e+00 4.000000000000000000e+00
1.177999999999999936e+01 1.446236495183274018e+00 2.600000000000000000e+01 1.900000000000000000e+01
9.980000000000000426e+00 9.053176238205019599e-01 1.200000000000000000e+01 1.200000000000000000e+01
9.820000000000000284e+00 1.177964345810177837e+00 1.100000000000000000e+01 1.700000000000000000e+01
1.008000000000000007e+01 1.197330363767661332e+00 2.100000000000000000e+01 2.200000000000000000e+01
1.056000000000000050e+01 1.080000000000000071e+00 2.300000000000000000e+01 5.000000000000000000e+00
1.056000000000000050e+01 1.402283851436648465e+00 2.800000000000000000e+01 1.200000000000000000e+01
1.003999999999999915e+01 1.130663522008205524e+00 1.000000000000000000e+01 9.000000000000000000e+00
1.106000000000000050e+01 1.332816566523690849e+00 4.100000000000000000e+01 1.600000000000000000e+01
9.919999999999999929e+00 9.558242516278816492e-01 1.000000000000000000e+01 2.300000000000000000e+01
9.439999999999999503e+00 1.042305137663630754e+00 1.100000000000000000e+01 7.000000000000000000e+00
9.480000000000000426e+00 9.431860898041276586e-01 2.400000000000000000e+01 2.100000000000000000e+01
9.119999999999999218e+00 7.386474125047753914e-01 8.000000000000000000e+00 5.000000000000000000e+00
9.080000000000000071e+00 9.130169768410661968e-01 4.000000000000000000e+00 1.600000000000000000e+01
8.099999999999999645e+00 8.774964387392121257e-01 2.000000000000000000e+00 3.000000000000000000e+00
1.027999999999999936e+01 1.000799680255744395e+00 9.000000000000000000e+00 2.300000000000000000e+01
9.759999999999999787e+00 8.845337754998392477e-01 3.000000000000000000e+00 1.000000000000000000e+01
9.580000000000000071e+00 1.132960723061483765e+00 4.000000000000000000e+00 5.000000000000000000e+00
8.720000000000000639e+00 8.726969691708571508e-01 4.000000000000000000e+00 1.100000000000000000e+01
9.320000000000000284e+00 1.240000000000000213e+00 8.000000000000000000e+00 8.000000000000000000e+00
8.539999999999999147e+00 1.023914058893616419e+00 3.100000000000000000e+01 6.000000000000000000e+00
9.740000000000000213e+00 8.901685233707152811e-01 1.100000000000000000e+01 1.300000000000000000e+01
1.008000000000000007e+01 9.346657156438338276e-01 2.200000000000000000e+01 1.400000000000000000e+01
1.017999999999999972e+01 9.937806599043875755e-01 3.000000000000000000e+01 2.100000000000000000e+01
9.039999999999999147e+00 9.583318840568751940e-01 4.000000000000000000e+00 7.000000000000000000e+00
1.091999999999999993e+01 1.180508365069896648e+00 3.700000000000000000e+01 1.600000000000000000e+01
8.539999999999999147e+00 8.296987405076615696e-01 1.000000000000000000e+01 5.000000000000000000e+00
9.699999999999999289e+00 9.848857801796105926e-01 1.400000000000000000e+01 1.200000000000000000e+01
8.619999999999999218e+00 7.717512552629894884e-01 7.000000000000000000e+00 4.000000000000000000e+00
9.199999999999999289e+00 1.077032961426900748e+00 1.600000000000000000e+01 7.000000000000000000e+00
9.699999999999999289e+00 1.044030650891055068e+00 2.400000000000000000e+01 7.000000000000000000e+00
9.779999999999999361e+00 9.442457307290300639e-01 1.500000000000000000e+01 1.600000000000000000e+01
8.679999999999999716e+00 9.887365675446621038e-01 6.000000000000000000e+00 1.100000000000000000e+01
8.859999999999999432e+00 8.002499609497022437e-01 1.800000000000000000e+01 1.600000000000000000e+01
1.041999999999999993e+01 9.610411021387170738e-01 1.000000000000000000e+00 1.000000000000000000e+01
1.072000000000000064e+01 1.281249390243757391e+00 1.000000000000000000e+01 1.400000000000000000e+01
9.980000000000000426e+00 1.104355015382281868e+00 2.000000000000000000e+01 6.000000000000000000e+00
1.075999999999999979e+01 1.257934815481311031e+00 4.300000000000000000e+01 3.200000000000000000e+01
1.032000000000000028e+01 1.085172797300042902e+00 1.200000000000000000e+01 2.400000000000000000e+01
1.006000000000000050e+01 1.120892501536164154e+00 2.000000000000000000e+01 2.300000000000000000e+01
8.560000000000000497e+00 7.787168933572714558e-01 1.300000000000000000e+01 1.600000000000000000e+01
9.599999999999999645e+00 9.380831519646859462e-01 2.100000000000000000e+01 1.000000000000000000e+01
9.400000000000000355e+00 9.797958971132711969e-01 1.100000000000000000e+01 1.100000000000000000e+01
9.080000000000000071e+00 9.130169768410663078e-01 1.900000000000000000e+01 1.900000000000000000e+01
9.720000000000000639e+00 8.726969691708571508e-01 1.700000000000000000e+01 2.100000000000000000e+01
9.060000000000000497e+00 1.066020637698914308e+00 5.000000000000000000e+00 4.000000000000000000e+00
1.203999999999999915e+01 1.441665703275207822e+00 1.900000000000000000e+01 1.700000000000000000e+01
9.640000000000000568e+00 1.144727041700334791e+00 1.000000000000000000e+01 9.000000000000000000e+00
9.480000000000000426e+00 1.081480466767661852e+00 1.900000000000000000e+01 2.000000000000000000e+01
9.259999999999999787e+00 1.110135126910233527e+00 0.000000000000000000e+00 7.000000000000000000e+00
1.033999999999999986e+01 1.176605286406618323e+00 2.300000000000000000e+01 5.000000000000000000e+00
9.279999999999999361e+00 1.166876171665185868e+00 1.200000000000000000e+01 1.000000000000000000e+01
1.103999999999999915e+01 1.280000000000000027e+00 2.000000000000000000e+01 9.000000000000000000e+00
9.519999999999999574e+00 1.117855088998569668e+00 1.000000000000000000e+01 9.000000000000000000e+00
1.035999999999999943e+01 1.162067123706716165e+00 3.500000000000000000e+01 1.300000000000000000e+01
9.119999999999999218e+00 8.634813257969161659e-01 6.000000000000000000e+00 1.800000000000000000e+01
9.460000000000000853e+00 1.043264108459598161e+00 1.300000000000000000e+01 8.000000000000000000e+00
1.064000000000000057e+01 1.276871175960989424e+00 1.000000000000000000e+01 2.700000000000000000e+01
8.699999999999999289e+00 8.062257748298550242e-01 1.100000000000000000e+01 7.000000000000000000e+00
8.759999999999999787e+00 8.616263691415205761e-01 2.300000000000000000e+01 1.900000000000000000e+01
7.700000000000000178e+00 8.544003745317532150e-01 2.000000000000000000e+00 0.000000000000000000e+00
8.519999999999999574e+00 1.062826420446913778e+00 4.000000000000000000e+00 1.000000000000000000e+01
1.008000000000000007e+01 1.368795090581493845e+00 6.000000000000000000e+00 1.100000000000000000e+01
8.679999999999999716e+00 1.085172797300042902e+00 1.700000000000000000e+01 6.000000000000000000e+00
9.339999999999999858e+00 9.509994742374991983e-01 1.300000000000000000e+01 1.600000000000000000e+01
9.820000000000000284e+00 9.734474818910366922e-01 2.900000000000000000e+01 1.800000000000000000e+01
8.580000000000000071e+00 1.115168148756051858e+00 4.000000000000000000e+00 5.000000000000000000e+00
1.024000000000000021e+01 1.175755076535925481e+00 2.700000000000000000e+01 1.100000000000000000e+01
9.960000000000000853e+00 9.372299611087985260e-01 3.700000000000000000e+01 3.000000000000000000e+01
1.016000000000000014e+01 1.238709005376161798e+00 1.400000000000000000e+01 1.700000000000000000e+01
9.199999999999999289e+00 1.077032961426900748e+00 1.400000000000000000e+01 7.000000000000000000e+00
1.011999999999999922e+01 9.516301802696256473e-01 1.400000000000000000e+01 1.500000000000000000e+01
8.919999999999999929e+00 7.440430095095309504e-01 1.500000000000000000e+01 4.000000000000000000e+00
1.027999999999999936e+01 1.183891886955899420e+00 1.200000000000000000e+01 1.000000000000000000e+01
1.061999999999999922e+01 1.263170613971050349e+00 2.400000000000000000e+01 1.100000000000000000e+01
9.060000000000000497e+00 9.035485598461214796e-01 0.000000000000000000e+00 3.000000000000000000e+00
9.320000000000000284e+00 1.028396810574595310e+00 3.000000000000000000e+00 4.000000000000000000e+00
9.460000000000000853e+00 9.425497334358543533e-01 1.500000000000000000e+01 6.000000000000000000e+00
1.051999999999999957e+01 1.359999999999999876e+00 3.200000000000000000e+01 2.900000000000000000e+01
8.539999999999999147e+00 1.186760295931743814e+00 6.000000000000000000e+00 1.100000000000000000e+01
9.279999999999999361e+00 9.806120537705009799e-01 8.000000000000000000e+00 1.200000000000000000e+01
8.820000000000000284e+00 8.170679286326200108e-01 1.300000000000000000e+01 1.000000000000000000e+01
1.000000000000000000e+01 9.380831519646859462e-01 3.000000000000000000e+01 1.300000000000000000e+01
9.560000000000000497e+00 9.200000000000000400e-01 1.000000000000000000e+01 9.000000000000000000e+00
1.008000000000000007e+01 1.597998748435054184e+00 1.800000000000000000e+01 1.200000000000000000e+01
8.759999999999999787e+00 9.707728879609277550e-01 1.800000000000000000e+01 1.900000000000000000e+01
9.339999999999999858e+00 1.069766329625306600e+00 1.100000000000000000e+01 1.800000000000000000e+01
9.439999999999999503e+00 1.061319932913727948e+00 7.000000000000000000e+00 6.000000000000000000e+00
9.339999999999999858e+00 1.088301428833023277e+00 8.000000000000000000e+00 1.500000000000000000e+01
1.011999999999999922e+01 1.070327052820772229e+00 6.000000000000000000e+00 3.000000000000000000e+00
8.619999999999999218e+00 9.568698971124548480e-01 8.000000000000000000e+00 4.000000000000000000e+00
1.038000000000000078e+01 1.111575458527220395e+00 2.100000000000000000e+01 5.000000000000000000e+00
1.132000000000000028e+01 1.434433686163288479e+00 1.900000000000000000e+01 8.000000000000000000e+00
8.300000000000000711e+00 8.306623862918075529e-01 1.000000000000000000e+01 4.000000000000000000e+00
9.740000000000000213e+00 9.759098319004682054e-01 1.200000000000000000e+01 9.000000000000000000e+00
1.024000000000000021e+01 1.105621996886820169e+00 3.300000000000000000e+01 1.200000000000000000e+01
9.080000000000000071e+00 1.055272476661833547e+00 6.000000000000000000e+00 1.500000000000000000e+01
8.500000000000000000e+00 9.000000000000000222e-01 1.000000000000000000e+01 1.100000000000000000e+01
1.017999999999999972e+01 1.089770618066022267e+00 7.000000000000000000e+00 2.100000000000000000e+01
1.040000000000000036e+01 1.019803902718557032e+00 2.100000000000000000e+01 1.400000000000000000e+01
1.003999999999999915e+01 1.232233744059948899e+00 1.000000000000000000e+01 2.300000000000000000e+01
7.360000000000000320e+00 8.428523002282192200e-01 8.000000000000000000e+00 6.000000000000000000e+00
8.300000000000000711e+00 8.062257748298550242e-01 1.900000000000000000e+01 1.600000000000000000e+01
8.640000000000000568e+00 8.662563131083085288e-01 8.000000000000000000e+00 5.000000000000000000e+00
8.779999999999999361e+00 1.025475499463541551e+00 2.000000000000000000e+00 7.000000000000000000e+00
7.620000000000000107e+00 8.692525524840291062e-01 7.000000000000000000e+00 3.000000000000000000e+00
1.008000000000000007e+01 1.128538878373270826e+00 9.000000000000000000e+00 2.300000000000000000e+01
8.880000000000000782e+00 9.086253353280437928e-01 2.000000000000000000e+00 5.000000000000000000e+00
9.580000000000000071e+00 9.610411021387170738e-01 3.000000000000000000e+00 9.000000000000000000e+00
9.220000000000000639e+00 1.063766891757776056e+00 1.900000000000000000e+01 4.000000000000000000e+00
9.039999999999999147e+00 1.295530779256131693e+00 4.000000000000000000e+00 8.000000000000000000e+00
9.220000000000000639e+00 1.005783276854412600e+00 1.700000000000000000e+01 1.400000000000000000e+01
9.480000000000000426e+00 9.641576634555160119e-01 1.100000000000000000e+01 9.000000000000000000e+00
9.480000000000000426e+00 1.117855088998569668e+00 1.900000000000000000e+01 1.000000000000000000e+01
8.400000000000000355e+00 1.095445115010332371e+00 1.100000000000000000e+01 1.600000000000000000e+01
9.640000000000000568e+00 8.428523002282191090e-01 2.500000000000000000e+01 1.700000000000000000e+01
1.000000000000000000e+01 1.131370849898476028e+00 2.200000000000000000e+01 7.000000000000000000e+00
8.019999999999999574e+00 9.053176238205019599e-01 8.000000000000000000e+00 5.000000000000000000e+00
9.339999999999999858e+00 1.088301428833023277e+00 9.000000000000000000e+00 1.100000000000000000e+01
8.679999999999999716e+00 7.332121111929345014e-01 4.000000000000000000e+00 7.000000000000000000e+00
9.060000000000000497e+00 8.101851640211636951e-01 1.400000000000000000e+01 1.200000000000000000e+01
8.539999999999999147e+00 7.539230729988305457e-01 7.000000000000000000e+00 4.000000000000000000e+00
9.060000000000000497e+00 9.254188241007420546e-01 1.300000000000000000e+01 7.000000000000000000e+00
9.560000000000000497e+00 1.313925416452547568e+00 2.400000000000000000e+01 7.000000000000000000e+00
8.640000000000000568e+00 1.091054535758868349e+00 6.000000000000000000e+00 1.100000000000000000e+01
9.859999999999999432e+00 9.799999999999999822e-01 2.200000000000000000e+01 9.000000000000000000e+00
8.300000000000000711e+00 8.306623862918075529e-01 1.800000000000000000e+01 1.600000000000000000e+01
1.003999999999999915e+01 8.935323161475470233e-01 1.000000000000000000e+00 1.000000000000000000e+01
9.740000000000000213e+00 1.091970695577495931e+00 1.000000000000000000e+01 7.000000000000000000e+00
8.439999999999999503e+00 8.039900496896712490e-01 0.000000000000000000e+00 3.000000000000000000e+00
8.580000000000000071e+00 1.328006024082722281e+00 1.000000000000000000e+00 5.000000000000000000e+00
